Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/21  03:00:00,801.894765848,96.6379150572,381.282496671,0.0,46.0930336215,113.312780494,612.465503295,589.349992975,5.66466996096,17.4508403591
 02/21  04:00:00,837.602462625,96.6379150572,422.664255092,0.0,46.0930336215,113.312780494,616.93405686,593.815850223,5.66466996096,17.4535366763
 02/21  05:00:00,929.497629326,96.6379150572,420.161204958,0.0,100.150657288,148.969399434,590.269563968,567.15247713,5.66466996096,17.4524168769
 02/21  06:00:00,1006.59508581,96.6379150572,491.949268997,0.0,100.150657288,149.894399434,1123.91118896,1092.29820381,14.1616749024,17.4513102453
 02/21  07:00:00,1246.84737968,96.6502645041,508.12407391,0.0,176.471037341,302.612436532,751.32034464,705.546795168,28.3233498048,17.4501996671
 02/21  08:00:00,1362.11793504,96.8814762915,515.485622402,0.0,243.2593065,310.10971186,689.978302665,621.029651783,42.4850247072,26.4636261747
 02/21  09:00:00,1403.45565621,97.0173321966,524.733654527,0.0,243.2593065,310.10971186,665.352372746,573.22390908,56.6466996096,35.4817640558
 02/21  10:00:00,1437.08868677,97.1239425695,535.779331388,0.0,243.2593065,302.612436532,618.477991207,540.342774811,42.4850247072,35.6501916889
 02/21  11:00:00,1451.1586101,97.217286857,547.404089492,0.0,243.2593065,310.10971186,626.838182936,511.147259831,70.808374512,44.8825485927
 02/21  12:00:00,1459.99558919,97.3022265805,553.698729775,0.0,243.2593065,310.10971186,610.783377438,485.990855649,70.808374512,53.9841472773
 02/21  13:00:00,1419.73462051,97.3815518642,553.807603789,0.0,243.2593065,310.10971186,577.435038855,461.929575456,70.808374512,44.6970888866
 02/21  14:00:00,1452.99055665,97.4556671371,553.675171232,0.0,243.2593065,302.612436532,555.199935165,453.575756067,56.6466996096,44.9774794888
 02/21  15:00:00,1453.04229716,97.52475152,553.630738289,0.0,243.2593065,302.612436532,541.216937818,453.856716244,42.4850247072,44.8751968669
 02/21  16:00:00,1453.08874574,97.5892661533,553.613873947,0.0,243.2593065,302.612436532,552.89497847,451.47453295,56.6466996096,44.7737459101
 02/21  17:00:00,1459.90155068,97.649547804,553.606758739,0.0,243.2593065,310.10971186,565.835914621,445.269339731,84.9700494144,35.596525476
 02/21  18:00:00,1467.16233901,97.7257374485,551.124647622,0.0,243.2593065,310.10971186,561.230507293,449.894130413,84.9700494144,26.3663274657
 02/21  19:00:00,1208.27782469,96.6379150572,544.742253323,0.0,166.938926447,199.110933808,516.897328663,414.414682331,84.9700494144,17.5125969174
 02/21  20:00:00,1198.38413493,96.6379150572,540.206107526,0.0,166.938926447,191.61365848,503.506624021,420.60484874,56.6466996096,26.2550756711
 02/21  21:00:00,1064.94698606,96.6379150572,537.096996423,0.0,100.150657288,124.558693486,539.956131007,465.800759956,56.6466996096,17.5086714411
 02/21  22:00:00,1024.6768728,96.6379150572,533.589316978,0.0,100.150657288,124.558693486,531.883501003,471.942717488,42.4850247072,17.4557588073
 02/21  23:00:00,951.349268436,96.6379150572,525.098273407,0.0,46.0930336215,124.558693486,536.819696895,491.044637404,28.3233498048,17.4517096863
 02/21  24:00:00,942.415992345,96.6379150572,519.072158564,0.0,46.0930336215,124.558693486,527.039244623,495.423648876,14.1616749024,17.453920844
 02/22  01:00:00,937.909820292,96.6379150572,529.539047142,0.0,46.0930336215,113.312780494,523.030639553,499.913297147,5.66466996096,17.4526724445
 02/22  02:00:00,940.361715462,96.6379150572,534.681545754,0.0,46.0930336215,113.312780494,526.574781463,503.458633371,5.66466996096,17.4514781303
 02/22  03:00:00,941.770978976,96.6379150572,537.776211323,0.0,46.0930336215,113.312780494,530.817743644,507.702736441,5.66466996096,17.450337242
 02/22  04:00:00,942.984323312,96.6379150572,539.028161921,0.0,46.0930336215,113.312780494,534.989866531,511.875985897,5.66466996096,17.4492106734
 02/22  05:00:00,1028.78094143,96.6379150572,540.78308103,0.0,100.150657288,148.969399434,505.392527224,490.993672787,5.66466996096,8.73418447642
 02/22  06:00:00,1032.58848903,96.6488680855,544.382196401,0.0,100.150657288,149.894399434,886.130992505,854.514816453,14.1616749024,17.4545011496
 02/22  07:00:00,1259.3513369,97.3544952908,546.97214027,0.0,176.471037341,302.612436532,617.676431595,571.900011355,28.3233498048,17.4530704356
 02/22  08:00:00,1370.50941097,97.5828338479,548.623476873,0.0,243.2593065,310.10971186,602.754309153,524.997421421,42.4850247072,35.2718630254
 02/22  09:00:00,1411.14801765,97.6770765984,551.506665708,0.0,243.2593065,310.10971186,589.858466227,506.592451306,56.6466996096,26.6193153106
 02/22  10:00:00,1446.9411466,97.7957528533,556.47093053,0.0,243.2593065,302.612436532,582.811691669,495.768731679,42.4850247072,44.5579352828
 02/22  11:00:00,1464.62369721,98.1463623388,565.865084327,0.0,243.2593065,310.10971186,589.53101747,473.843507672,70.808374512,44.8791352858
 02/22  12:00:00,1478.07599904,98.5250632205,577.39121683,0.0,243.2593065,310.10971186,573.890915985,456.68153076,70.808374512,46.4010107129
 02/22  13:00:00,1444.51466573,98.8733487393,585.129771594,0.0,243.2593065,310.10971186,558.527290586,444.434100871,70.808374512,43.2848152022
 02/22  14:00:00,1485.93888396,99.3240977178,592.179746837,0.0,243.2593065,302.612436532,543.816762182,433.193558431,56.6466996096,53.9765041411
 02/22  15:00:00,1485.36219389,99.7768615255,590.579168635,0.0,243.2593065,302.612436532,507.139991506,419.783413873,42.4850247072,44.8715529264
 02/22  16:00:00,1483.4196323,100.106429117,587.95076835,0.0,243.2593065,302.612436532,518.303101447,416.886772654,56.6466996096,44.7696291825
 02/22  17:00:00,1489.2944875,100.429845476,586.494194833,0.0,243.2593065,310.10971186,536.650345234,416.09564364,84.9700494144,35.58465218
 02/22  18:00:00,1502.68983217,100.728757544,592.037896781,0.0,243.2593065,310.10971186,528.706656567,417.372943949,84.9700494144,26.3636632032
 02/22  19:00:00,1251.30352432,96.6379150572,603.171447908,0.0,166.938926447,199.110933808,503.470622443,400.991418733,84.9700494144,17.5091542952
 02/22  20:00:00,1244.89895055,96.6379150572,603.494854216,0.0,166.938926447,191.61365848,478.886969327,404.731043354,56.6466996096,17.5092263635
 02/22  21:00:00,1112.21798987,96.6379150572,604.32340385,0.0,100.150657288,124.558693486,527.765410753,444.864479965,56.6466996096,26.2542311791
 02/22  22:00:00,1073.29211331,96.6379150572,604.741830657,0.0,100.150657288,124.558693486,509.632663861,449.690033177,42.4850247072,17.4576059768
 02/22  23:00:00,993.779383852,96.6379150572,591.961409375,0.0,46.0930336215,124.558693486,510.82280236,465.04950343,28.3233498048,17.4499491259
 02/22  24:00:00,985.041127576,96.6379150572,581.523059427,0.0,46.0930336215,124.558693486,499.521710232,467.91120779,14.1616749024,17.448827539
 02/23  01:00:00,971.919730311,96.6379150572,580.606444627,0.0,46.0930336215,113.312780494,484.166377182,469.766604118,5.66466996096,8.73510310273
 02/23  02:00:00,973.417345397,96.6379150572,582.184324433,0.0,46.0930336215,113.312780494,495.835219861,472.716878464,5.66466996096,17.4536714356
 02/23  03:00:00,975.054808501,96.6379150572,583.896733313,0.0,46.0930336215,113.312780494,498.296613867,475.179488314,5.66466996096,17.4524555918
 02/23  04:00:00,971.164986648,96.6379150572,579.785928104,0.0,46.0930336215,113.312780494,500.222711571,477.106746099,5.66466996096,17.4512955114
 02/23  05:00:00,1055.63851382,96.6379150572,573.464347872,0.0,100.150657288,148.969399434,478.165458498,455.050638139,5.66466996096,17.4501503986
 02/23  06:00:00,1048.24357758,96.9759907041,563.669754268,0.0,100.150657288,149.894399434,760.835839453,729.222456542,14.1616749024,17.4517080084
 02/23  07:00:00,1272.32885825,97.7288878142,561.841987851,0.0,176.471037341,302.612436532,553.34703022,507.570610835,28.3233498048,17.4530695803
 02/23  08:00:00,1383.37621079,98.8488406716,559.928168943,0.0,243.2593065,310.10971186,527.490099318,458.546695311,42.4850247072,26.4583793002
 02/23  09:00:00,1422.33739847,99.7248837416,556.695667638,0.0,243.2593065,310.10971186,515.432686695,423.296508578,56.6466996096,35.4894785072
 02/23  10:00:00,1448.70138451,100.392935744,548.728443144,0.0,243.2593065,302.612436532,482.997337238,400.505483713,42.4850247072,40.0068288183
 02/23  11:00:00,1447.03718219,100.905542092,538.529430551,0.0,243.2593065,310.10971186,499.23828491,378.958572477,70.808374512,49.4713379202
 02/23  12:00:00,1437.88701653,101.566317001,526.942096488,0.0,243.2593065,310.10971186,474.645325239,358.85744463,70.808374512,44.9795060973
 02/23  13:00:00,1392.22398566,102.345283954,522.25179624,0.0,243.2593065,310.10971186,459.090795831,343.58538568,70.808374512,44.6970356392
 02/23  14:00:00,1463.01572545,103.108680302,561.986975863,0.0,243.2593065,302.612436532,445.367437991,343.744808441,56.6466996096,44.9759299404
 02/23  15:00:00,1488.48548195,103.485536683,589.786783225,0.0,243.2593065,302.612436532,431.210736567,343.851574581,42.4850247072,44.8741372791
 02/23  16:00:00,1488.40264981,103.949197221,589.850205547,0.0,243.2593065,302.612436532,441.054656549,339.635475361,56.6466996096,44.7724815775
 02/23  17:00:00,1493.92214857,104.158849356,584.901096537,0.0,243.2593065,310.10971186,467.730729927,338.274267637,84.9700494144,44.4864128759
 02/23  18:00:00,1500.72403161,104.238455372,579.848950845,0.0,243.2593065,310.10971186,454.323527757,351.771855371,84.9700494144,17.5816229715
 02/23  19:00:00,1246.04389527,96.6379150572,572.232436148,0.0,166.938926447,199.110933808,476.635912293,365.411643823,84.9700494144,26.2542190556
 02/23  20:00:00,1242.35346378,96.6379150572,561.811327653,0.0,166.938926447,191.61365848,450.824169932,376.665681033,56.6466996096,17.5117892901
 02/23  21:00:00,1104.09621513,96.6379150572,553.317835788,0.0,100.150657288,124.558693486,494.766735205,420.609934214,56.6466996096,17.5101013814
 02/23  22:00:00,1060.60529354,96.6379150572,547.179527008,0.0,100.150657288,124.558693486,489.223659439,429.279567504,42.4850247072,17.4590672268
 02/23  23:00:00,990.582500657,96.6379150572,540.449780147,0.0,46.0930336215,124.558693486,497.527458303,451.752573494,28.3233498048,17.4515350043
 02/23  24:00:00,982.681070697,96.6379150572,529.925207845,0.0,46.0930336215,124.558693486,492.859750249,461.247696492,14.1616749024,17.4503788542
 02/24  01:00:00,964.378061476,96.6379150572,524.557131747,0.0,46.0930336215,113.312780494,491.635687413,468.520062782,5.66466996096,17.4509546701
 02/24  02:00:00,960.115768764,96.6379150572,520.320586527,0.0,46.0930336215,113.312780494,498.144493948,475.030351044,5.66466996096,17.449472943
 02/24  03:00:00,944.936356995,96.6379150572,501.940994977,0.0,46.0930336215,113.312780494,503.918957527,480.800874009,5.66466996096,17.4534135575
 02/24  04:00:00,930.924619444,96.6379150572,482.446615817,0.0,46.0930336215,113.312780494,509.167551649,486.050682449,5.66466996096,17.4521992392
 02/24  05:00:00,1008.7591088,96.6379150572,465.811981191,0.0,100.150657288,148.969399434,492.932810234,469.817114073,5.66466996096,17.4510261996
 02/24  06:00:00,1032.91497455,97.1158491131,484.44873971,0.0,100.150657288,149.894399434,771.506647677,739.895082496,14.1616749024,17.4498902784
 02/24  07:00:00,1256.50722922,98.4090058958,486.802417524,0.0,176.471037341,302.612436532,571.087158314,525.315076349,28.3233498048,17.4487321605
 02/24  08:00:00,1375.74041707,100.157686299,498.453520516,0.0,243.2593065,310.10971186,546.081284595,477.135679178,42.4850247072,26.4605807092
 02/24  09:00:00,1424.71660128,100.916396769,516.968740028,0.0,243.2593065,310.10971186,538.931505273,446.807462211,56.6466996096,35.4773434526
 02/24  10:00:00,1491.11754913,101.608001834,540.015811437,0.0,243.2593065,302.612436532,496.854899667,418.725196646,42.4850247072,35.6446783136
 02/24  11:00:00,1512.90162291,101.986859647,538.891424756,0.0,243.2593065,310.10971186,513.944997981,398.261145668,70.808374512,44.875477801
 02/24  12:00:00,1512.90098914,102.596548439,526.410678818,0.0,243.2593065,310.10971186,500.271320251,375.488287195,70.808374512,53.9746585442
 02/24  13:00:00,1475.85297265,103.265489887,518.899803551,0.0,243.2593065,310.10971186,464.460489668,357.898929906,70.808374512,35.7531852501
 02/24  14:00:00,1514.07305062,103.922849689,514.759692287,0.0,243.2593065,302.612436532,455.274763888,344.652854091,56.6466996096,53.9752101871
