Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/22  13:00:00,1409.69906081,112.196266882,496.86521566,0.0,243.2593065,302.612436532,381.417697774,289.198434176,56.6466996096,35.5725639886
 08/22  14:00:00,1409.54772494,114.433019002,494.441318557,0.0,243.2593065,302.612436532,357.042790847,279.045107947,42.4850247072,35.5126581933
 08/22  15:00:00,1407.07928859,117.099136374,489.106860948,0.0,243.2593065,302.612436532,357.483506391,265.390251204,56.6466996096,35.4465555766
 08/22  16:00:00,1412.36662483,119.289424626,485.290376892,0.0,243.2593065,310.10971186,367.93001717,256.495032613,84.9700494144,26.4649351424
 08/22  17:00:00,1410.64145389,121.271074208,481.249680509,0.0,243.2593065,310.10971186,351.190226962,248.737113697,84.9700494144,17.4830638507
 08/22  18:00:00,1148.29323715,96.6897618788,510.168413839,0.0,166.938926447,199.110933808,355.319600301,252.919634702,84.9700494144,17.4299161839
 08/22  19:00:00,1153.23200177,96.6897618788,514.797842182,0.0,166.938926447,191.61365848,352.039355213,277.963721587,56.6466996096,17.4289340158
 08/22  20:00:00,1026.86416454,96.6897618788,514.283354943,0.0,100.150657288,124.558693486,407.812905532,333.737654335,56.6466996096,17.4285515867
 08/22  21:00:00,974.703202105,96.6897618788,500.022086757,0.0,100.150657288,124.558693486,398.639003038,347.448253455,42.4850247072,8.705724876
 08/22  22:00:00,900.760220479,96.6897618788,492.764299697,0.0,46.0930336215,124.558693486,415.898040911,370.191280356,28.3233498048,17.3834107504
 08/22  23:00:00,919.29373936,96.6897618788,510.188084877,0.0,46.0930336215,124.558693486,406.154017986,383.289656834,14.1616749024,8.70268624962
 08/22  24:00:00,917.183498128,96.6897618788,521.30923499,0.0,46.0930336215,113.312780494,414.439740911,391.390222351,5.66466996096,17.3848485989
 08/23  01:00:00,925.256485195,96.6897618788,530.191826255,0.0,46.0930336215,113.312780494,412.451344334,398.084536566,5.66466996096,8.70213780645
 08/23  02:00:00,930.764787345,96.6897618788,536.256661624,0.0,46.0930336215,113.312780494,417.959010466,403.591517984,5.66466996096,8.70282252086
 08/23  03:00:00,936.385127172,96.6897618788,542.410114413,0.0,46.0930336215,113.312780494,432.060747773,409.010963139,5.66466996096,17.3851146728
 08/23  04:00:00,1035.13210588,96.6897618788,551.467780786,0.0,100.150657288,148.969399434,408.271924343,393.905004219,5.66466996096,8.70225016277
 08/23  05:00:00,1044.72833737,98.1843659472,559.239254061,0.0,100.150657288,149.894399434,558.583390762,527.03638986,14.1616749024,17.3853259994
 08/23  06:00:00,1254.96936871,103.100579882,546.747602472,0.0,176.471037341,302.612436532,431.823366232,394.798322199,28.3233498048,8.70169422805
 08/23  07:00:00,1361.11858729,106.554304407,529.043745174,0.0,243.2593065,310.10971186,419.730779805,350.961137936,42.4850247072,26.2846171617
