Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/20  18:00:00,75.3116322586,23.2202889764,21.1575736593,4.90302120376,2.06121554724,15.9888894789,108.227806248,105.236075831,2.97173041782,0.02
 02/20  19:00:00,74.4631059555,19.0447349551,14.8022157803,7.52457114534,2.06121554724,15.9888894789,89.8722898423,86.8805594244,2.97173041782,0.02
 02/20  20:00:00,86.1299688337,23.4805688509,17.1101155331,8.37229559431,2.06121554724,15.9888894789,112.029068879,109.037338461,2.97173041782,0.02
 02/20  21:00:00,79.2752333944,19.3050148295,12.7698505844,10.8501552341,2.06121554724,15.9888894789,91.5573794909,88.5656490731,2.97173041782,0.02
 02/20  22:00:00,93.9347484273,24.3481684323,14.9343545248,16.6952913014,2.06121554724,15.9888894789,114.366290653,111.374560236,2.97173041782,0.02
 02/20  23:00:00,81.2173654775,19.4785347458,11.1189659847,14.2961580998,2.06121554724,15.9888894789,92.0601808576,89.0684504398,2.97173041782,0.02
 02/20  24:00:00,95.3411448259,24.3481684323,13.1807606785,18.9034082549,2.06121554724,15.9888894789,123.379600806,111.805958973,2.97173041782,8.60191141556
 02/21  01:00:00,84.915638445,19.4785347458,9.88891892224,15.2558635097,4.12243109448,15.9888894789,92.0185375106,89.0268070928,2.97173041782,0.02
 02/21  02:00:00,99.0989886485,24.3481684323,11.708746409,19.8125427661,4.12243109448,15.9888894789,114.383598477,111.391868059,2.97173041782,0.02
 02/21  03:00:00,86.4423660371,19.4785347458,8.88015044826,16.6398488324,4.12243109448,15.9888894789,92.4125045057,89.4207740879,2.97173041782,0.02
 02/21  04:00:00,99.7331047257,24.3481684323,10.5466960744,21.3762075487,4.12243109448,15.9888894789,114.495511891,111.503781473,2.97173041782,0.02
 02/21  05:00:00,116.311224498,28.3502025373,11.4581557307,13.3324687304,12.3672932834,24.9413748627,131.326378236,126.353494206,4.9528840297,0.02
 02/21  06:00:00,171.933323817,28.784002328,14.6508159188,64.2978372439,12.3672932834,24.9413748627,200.411934233,195.439050203,4.9528840297,0.02
 02/21  07:00:00,211.645412607,29.2178021187,14.6243319527,50.7679902806,24.7345865669,70.7195625826,176.405636453,166.479868393,9.90576805939,0.02
 02/21  08:00:00,220.114746484,29.2179361203,14.1058101955,36.1608478681,37.1018798503,92.3937384068,157.822782979,147.897014919,9.90576805939,0.02
 02/21  09:00:00,225.486232632,29.2195547033,13.8960582101,31.1756636561,37.1018798503,104.434947198,151.919022862,141.993254803,9.90576805939,0.02
 02/21  10:00:00,233.355319385,29.2213239193,13.8963002567,27.5958691256,37.1018798503,116.476155989,156.579751889,138.041320752,9.90576805939,8.63266307805
 02/21  11:00:00,229.16506506,29.2261118864,14.1927853092,24.600205621,37.1018798503,116.476155989,143.871683785,133.945915725,9.90576805939,0.02
 02/21  12:00:00,226.262111501,29.2314283065,14.4014296904,22.0599606278,37.1018798503,116.476155989,148.648242935,130.100164449,9.90576805939,8.64231042676
 02/21  13:00:00,213.921944039,29.2359767902,14.743168436,19.7893874644,37.1018798503,104.434947198,144.947417729,126.405144929,9.90576805939,8.63650474051
 02/21  14:00:00,221.300051551,29.2413968873,14.9658874764,17.9819584319,37.1018798503,116.476155989,132.886246151,122.960478091,9.90576805939,0.02
 02/21  15:00:00,220.273025032,29.2467069792,15.2470182854,16.7373718814,37.1018798503,116.476155989,138.764089838,120.218070553,9.90576805939,8.64025122619
 02/21  16:00:00,220.515884145,29.254196381,15.1738223941,15.9028907114,37.1018798503,116.476155989,128.409577692,118.483809633,9.90576805939,0.02
 02/21  17:00:00,219.855490554,29.2625732307,15.2509389014,15.2206857717,37.1018798503,116.476155989,135.623499556,117.084990819,9.90576805939,8.63274067812
 02/21  18:00:00,226.525590778,29.2757207249,15.1675710372,14.7246039812,37.1018798503,116.476155989,125.728903963,115.803135903,9.90576805939,0.02
 02/21  19:00:00,135.200407671,26.6150033745,11.9509540017,0.0,24.7345865669,47.5788473902,90.5983467187,85.625462689,4.9528840297,0.02
 02/21  20:00:00,135.586995449,26.6150033745,11.7685648864,0.0,24.7345865669,47.5788473902,94.1873816918,89.2144976621,4.9528840297,0.02
 02/21  21:00:00,117.217871309,27.9164027466,11.421943977,0.92750385871,12.3672932834,38.6892022431,115.77528144,104.193193418,2.97173041782,8.61035760408
 02/21  22:00:00,95.2743105394,21.2920026996,9.34922491755,0.0,12.3672932834,27.0668015668,91.423439655,88.4317092372,2.97173041782,0.02
 02/21  23:00:00,69.7087762474,17.743335583,7.67124510348,0.0,4.12243109448,15.9888894789,80.8775806713,77.8858502535,2.97173041782,0.02
