type_building,Electricity:Facility [kW](Hourly)_mean,Electricity:Facility [kW](Hourly)_std_dev,Electricity:Facility [kW](Hourly)_max_value,Electricity:Facility [kW](Hourly)_min_value,Electricity:Facility [kW](Hourly)_25_percentile,Electricity:Facility [kW](Hourly)_50_percentile,Electricity:Facility [kW](Hourly)_75_percentile,Fans:Electricity [kW](Hourly)_mean,Fans:Electricity [kW](Hourly)_std_dev,Fans:Electricity [kW](Hourly)_max_value,Fans:Electricity [kW](Hourly)_min_value,Fans:Electricity [kW](Hourly)_25_percentile,Fans:Electricity [kW](Hourly)_50_percentile,Fans:Electricity [kW](Hourly)_75_percentile,Cooling:Electricity [kW](Hourly)_mean,Cooling:Electricity [kW](Hourly)_std_dev,Cooling:Electricity [kW](Hourly)_max_value,Cooling:Electricity [kW](Hourly)_min_value,Cooling:Electricity [kW](Hourly)_25_percentile,Cooling:Electricity [kW](Hourly)_50_percentile,Cooling:Electricity [kW](Hourly)_75_percentile,Heating:Electricity [kW](Hourly)_mean,Heating:Electricity [kW](Hourly)_std_dev,Heating:Electricity [kW](Hourly)_max_value,Heating:Electricity [kW](Hourly)_min_value,Heating:Electricity [kW](Hourly)_25_percentile,Heating:Electricity [kW](Hourly)_50_percentile,Heating:Electricity [kW](Hourly)_75_percentile,InteriorLights:Electricity [kW](Hourly)_mean,InteriorLights:Electricity [kW](Hourly)_std_dev,InteriorLights:Electricity [kW](Hourly)_max_value,InteriorLights:Electricity [kW](Hourly)_min_value,InteriorLights:Electricity [kW](Hourly)_25_percentile,InteriorLights:Electricity [kW](Hourly)_50_percentile,InteriorLights:Electricity [kW](Hourly)_75_percentile,InteriorEquipment:Electricity [kW](Hourly)_mean,InteriorEquipment:Electricity [kW](Hourly)_std_dev,InteriorEquipment:Electricity [kW](Hourly)_max_value,InteriorEquipment:Electricity [kW](Hourly)_min_value,InteriorEquipment:Electricity [kW](Hourly)_25_percentile,InteriorEquipment:Electricity [kW](Hourly)_50_percentile,InteriorEquipment:Electricity [kW](Hourly)_75_percentile
RefBldgPrimarySchoolNew2004,0.19192464883063426,0.19995011462871426,0.9999999999999999,0.0,0.050717420213860824,0.05547887574659427,0.3782415799090134,0.14898546922345074,0.17286540397823805,1.0,0.0,0.0,0.059541567771259254,0.26277837857429,0.058673481497033116,0.15118661203406816,1.0,0.0,0.0,0.0,4.115646513114554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29757973645174685,0.34480468360252864,1.0,0.0,0.1263958791495861,0.1263958791495861,0.32608415155437726
RefBldgQuickServiceRestaurantNew2004,0.41702214535219945,0.23845088551111768,1.0,0.0,0.33883476319008976,0.4768759625837822,0.5717194835254689,0.8333689265301406,0.3726345591305379,1.0,0.0,1.0,1.0,1.0,0.09028591125233026,0.191488597369344,0.9999999999999999,0.0,0.0,0.0,0.06683523916901604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333227,0.38696164635713687,1.0,0.0,0.8499999999999677,1.0,1.0,0.6102954296347275,0.38180802604147485,1.0,0.0,0.4742677984247151,0.6176493079452473,1.0
RefBldgQuickServiceRestaurantNew2004,0.4148805453225091,0.2382228479739589,1.0,0.0,0.3442996745048679,0.4706529835727773,0.5712726758476593,0.8333333333333334,0.37269926964646316,1.0,0.0,1.0,1.0,1.0,0.09572009277110533,0.19236468650331462,1.0,0.0,0.0,0.0,0.09027937024089949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333227,0.38696164635713687,1.0,0.0,0.8499999999999677,1.0,1.0,0.6102954296347275,0.38180802604147485,1.0,0.0,0.4742677984247151,0.6176493079452473,1.0
RefBldgQuickServiceRestaurantNew2004,0.4142012831809138,0.23956561152219397,1.0,0.0,0.3451402364207332,0.463822308173109,0.5736126024521029,0.8333333333333334,0.37269926964646316,1.0,0.0,1.0,1.0,1.0,0.11112565799934956,0.21060260175763804,0.9999999999999999,0.0,0.0,0.0,0.12221043029173456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333227,0.38696164635713687,1.0,0.0,0.8499999999999677,1.0,1.0,0.6102954296347275,0.38180802604147485,1.0,0.0,0.4742677984247151,0.6176493079452473,1.0
RefBldgQuickServiceRestaurantNew2004,0.39881966080014886,0.2233336120395613,1.0,0.0,0.33588004811098116,0.4481181208010804,0.5537124060847484,0.8333511521228564,0.3726631529988162,1.0,0.0,1.0,1.0,1.0,0.05800738747406095,0.13876826637883374,0.9999999999999999,0.0,0.0,0.0,0.009737045513046733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333227,0.38696164635713687,1.0,0.0,0.8499999999999677,1.0,1.0,0.6102954296347275,0.38180802604147485,1.0,0.0,0.4742677984247151,0.6176493079452473,1.0
RefBldgQuickServiceRestaurantNew2004,0.41300025040870086,0.23093421402018355,1.0,0.0,0.34644045367073417,0.4645727270304416,0.5752145394183192,0.8334582914845314,0.3724834271317824,1.0,0.0,1.0,1.0,1.0,0.06435422818556734,0.15267861626681145,1.0,0.0,0.0,0.0,0.024603722313834203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333227,0.38696164635713687,1.0,0.0,0.8499999999999677,1.0,1.0,0.6102954296347275,0.38180802604147485,1.0,0.0,0.4742677984247151,0.6176493079452473,1.0
RefBldgSecondarySchoolNew2004,0.2541434066256223,0.27648459118939256,1.0,0.0,0.02607608563885493,0.11189316614600858,0.3541761416288516,0.328631695490919,0.34503786155655075,1.0,0.0,0.0,0.08827279463589088,0.6779365711272716,0.19458018348939005,0.30743265861484315,1.0,0.0,0.0,1.5267366588545744e-06,0.28055947787937197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29344244555672827,0.34799022468683094,0.9999999999999999,0.0,0.11828680971724886,0.11828680971724886,0.34478242908579715
RefBldgSecondarySchoolNew2004,0.25862288141962037,0.2828697318943229,1.0,0.0,0.025650543876888813,0.10726761469073062,0.3785073834731929,0.3258604540971925,0.3477660629398283,1.0,0.0,0.0,0.07079579829468388,0.6775650074392784,0.19914127325609135,0.30579208020927917,1.0,0.0,0.0,0.0,0.33935793800494474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29344244555672827,0.34799022468683094,0.9999999999999999,0.0,0.11828680971724886,0.11828680971724886,0.34478242908579715
RefBldgSecondarySchoolNew2004,0.2711894875401314,0.2897660973441542,1.0,0.0,0.025580069460350862,0.1370084348700216,0.43878744850831897,0.3308428242301546,0.35192854903690957,1.0,0.0,0.0,0.07680820720357315,0.6844378943367521,0.222800610988513,0.32279703803670595,1.0,0.0,0.0,1.8624173513318975e-06,0.4615758858759704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29344244555672827,0.34799022468683094,0.9999999999999999,0.0,0.11828680971724886,0.11828680971724886,0.34478242908579715
RefBldgSecondarySchoolNew2004,0.22541075355673543,0.2677732510997447,1.0,0.0,0.026851734480438434,0.059496818962809284,0.31805056870462056,0.33185600074198607,0.33905100275788475,1.0,0.0,0.0,0.11782039902932426,0.6808516275524447,0.13795373306889522,0.2708124032537302,0.9999999999999999,0.0,0.0,0.0,0.06089558812574163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29344244555672827,0.34799022468683094,0.9999999999999999,0.0,0.11828680971724886,0.11828680971724886,0.34478242908579715
RefBldgSecondarySchoolNew2004,0.22071728991020947,0.25732837335294945,0.9999999999999998,0.0,0.026360662843807146,0.0653423875750091,0.31101539247062443,0.32801312033933483,0.3442304254324322,1.0,0.0,0.0,0.08684826424192749,0.6830292928116316,0.1482458467086051,0.28451210190546106,1.0,0.0,0.0,0.0,0.10427802561829248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593336252371718,0.4640489742142858,1.0,0.0,0.0,0.0,1.0,0.29344244555672827,0.34799022468683094,0.9999999999999999,0.0,0.11828680971724886,0.11828680971724886,0.34478242908579715
RefBldgSmallHotelNew2004,0.3387689990674959,0.21085140488377885,0.9999999999999999,0.0,0.1780053105562438,0.32816969307493793,0.4998535966532889,0.2437825121754518,0.20542312306784385,1.0,0.0,0.069769943823762,0.18305513808423324,0.38095344516390023,0.22310414833316722,0.2200815414124921,1.0,0.0,0.052203220236055864,0.14411101038201551,0.334669688478988,0.02442833013966889,0.08108594048052803,0.9999999999999999,0.0,0.0,0.0,0.0013022752312384577,0.4085603619439961,0.28309608779869944,1.0,0.0,0.2186191403614502,0.367199700690927,0.5621892571000907,0.3278255386038368,0.2512176715921174,1.0,0.0,0.0916429265506491,0.27563397418661245,0.5602619600490499
RefBldgSmallHotelNew2004,0.33605149154727804,0.20929911232965,1.0000000000000002,0.0,0.17536602875963694,0.3213126172233332,0.4934969150768723,0.2505174899284614,0.20224169888517363,1.0,0.0,0.07640066366596837,0.19855180195639865,0.3842531124991292,0.23010333814535794,0.21285121273355126,1.0,0.0,0.058421072672150826,0.16246393141602772,0.3449123555946163,0.02737578325969201,0.0912600660092568,1.0,0.0,0.0,0.0,0.0,0.4085603619439961,0.28309608779869944,1.0,0.0,0.2186191403614502,0.367199700690927,0.5621892571000907,0.3278255386038368,0.2512176715921174,1.0,0.0,0.0916429265506491,0.27563397418661245,0.5602619600490499
RefBldgSmallHotelNew2004,0.34494424818069175,0.2135117979512887,1.0,0.0,0.17647562880114165,0.33946958777319564,0.5042866516978407,0.26708013500851907,0.2109543371484396,1.0,0.0,0.08071459015341031,0.22090825995991592,0.41381288926177495,0.24547787880725735,0.22322189169620243,1.0,0.0,0.06298059702903691,0.1729276202668241,0.38210263823656754,0.021249946624315702,0.08184589018718375,1.0,0.0,0.0,0.0,0.0,0.4085603619439961,0.28309608779869944,1.0,0.0,0.2186191403614502,0.367199700690927,0.5621892571000907,0.3278255386038368,0.2512176715921174,1.0,0.0,0.0916429265506491,0.27563397418661245,0.5602619600490499
RefBldgSmallHotelNew2004,0.35013582166088486,0.20859666594924003,1.0,0.0,0.19231511584741595,0.3465239194896849,0.5125734580268666,0.23869378237998673,0.18916142699482752,1.0000000000000002,0.0,0.08334915281654542,0.1812475184170359,0.3599449575621325,0.18795566332105537,0.19187852948790535,1.0,0.0,0.03807924744459881,0.11919691578737937,0.2885529802072393,0.0530215434886092,0.1285580339380577,1.0,0.0,0.0,0.0,0.01030688058677917,0.4085603619439961,0.28309608779869944,1.0,0.0,0.2186191403614502,0.367199700690927,0.5621892571000907,0.3278255386038368,0.2512176715921174,1.0,0.0,0.0916429265506491,0.27563397418661245,0.5602619600490499
RefBldgSmallHotelNew2004,0.33204777703204486,0.20699791211252844,1.0,0.0,0.1776119587837635,0.3178329940000639,0.4924577530223273,0.22476301479104518,0.19764891520839115,1.0,0.0,0.05947096217016934,0.1560072737151993,0.3547553163948162,0.19677863598502907,0.20202680527346825,1.0,0.0,0.043498584914385165,0.11862370242060799,0.3073660875270562,0.03027887972213363,0.08442998835976948,1.0,0.0,0.0,0.0,0.009600040425274167,0.4085603619439961,0.28309608779869944,1.0,0.0,0.2186191403614502,0.367199700690927,0.5621892571000907,0.3278255386038368,0.2512176715921174,1.0,0.0,0.0916429265506491,0.27563397418661245,0.5602619600490499
RefBldgSmallOfficeNew2004,0.310244002751338,0.2293593016047796,1.0,0.0,0.15444184973426767,0.22494478471138146,0.5358993487634929,0.5508542861110051,0.4865761074511088,1.0,0.0,0.0,1.0,1.0,0.08479078035646012,0.1834289552189812,1.0,0.0,0.0,0.0,0.029220053413698193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570507655116837,0.4158321370179765,1.0,0.0,0.0,0.058823529411764705,1.0,0.34295091324200916,0.38731462863922855,1.0,0.0,0.08333333333333326,0.16666666666666663,0.8333333333333333
RefBldgSmallOfficeNew2004,0.2983249073441479,0.22260162434771497,1.0,0.0,0.14722335972735148,0.21416743861626442,0.5254439742547433,0.5469836744094864,0.48810873171741825,1.0,0.0,0.0,1.0,1.0,0.08301429448723108,0.17251932926319666,1.0,0.0,0.0,0.0,0.03945325486174005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570507655116837,0.4158321370179765,1.0,0.0,0.0,0.058823529411764705,1.0,0.34295091324200916,0.38731462863922855,1.0,0.0,0.08333333333333326,0.16666666666666663,0.8333333333333333
RefBldgSmallOfficeNew2004,0.30468234318873894,0.22786195179243504,1.0,0.0,0.1483658633580882,0.2159862630782548,0.5306096552097251,0.5479495976548614,0.4888611991778596,1.0,0.0,0.0,1.0,1.0,0.09263915405625459,0.1838377860623971,1.0,0.0,0.0,0.0,0.07542476633112198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570507655116837,0.4158321370179765,1.0,0.0,0.0,0.058823529411764705,1.0,0.34295091324200916,0.38731462863922855,1.0,0.0,0.08333333333333326,0.16666666666666663,0.8333333333333333
RefBldgSmallOfficeNew2004,0.3078325454488493,0.22173256778026967,1.0,0.0,0.15787827018316414,0.22863185804905184,0.5329912411435811,0.5678066110622371,0.4793099195659218,1.0,0.0,0.0,1.0,1.0,0.06448672677127136,0.15235108355717092,1.0,0.0,0.0,0.0,0.003830161645458898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570507655116837,0.4158321370179765,1.0,0.0,0.0,0.058823529411764705,1.0,0.34295091324200916,0.38731462863922855,1.0,0.0,0.08333333333333326,0.16666666666666663,0.8333333333333333
RefBldgSmallOfficeNew2004,0.310410996066058,0.22391159057365112,0.9999999999999999,0.0,0.15958986031265682,0.22984563250110374,0.5390195989499582,0.5573206655349405,0.48403290573503177,1.0,0.0,0.0,1.0,1.0,0.06704140426952786,0.1568226693009208,0.9999999999999999,0.0,0.0,0.0,0.005464269717429618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570507655116837,0.4158321370179765,1.0,0.0,0.0,0.058823529411764705,1.0,0.34295091324200916,0.38731462863922855,1.0,0.0,0.08333333333333326,0.16666666666666663,0.8333333333333333
RefBldgStand-aloneRetailNew2004,0.3084426915420159,0.2291754123266883,0.9999999999999998,0.0,0.07921114681878551,0.28053841737053564,0.48533906777368535,0.6039627635087967,0.48729053375790266,1.0,0.0,0.0,0.9993412631627634,0.9998902105271272,0.07249983995939391,0.17364283790896493,0.9999999999999999,0.0,0.0,0.0,0.0025282290979442355,0.0889194613964923,0.1842711459908749,1.0,0.0,0.0,0.0,0.08011459838686116,0.4297139403706688,0.43261888260554254,1.0,0.0,0.0,0.2941176470588235,1.0,0.5023668188736682,0.4268214310435024,1.0,0.0,0.06666666666666668,0.46666666666666656,1.0
RefBldgStand-aloneRetailNew2004,0.3010786320748925,0.22535640668725285,0.9999999999999999,0.0,0.07673495237582448,0.2718021754616681,0.4700074538636261,0.6031902153374931,0.48811675622887246,0.9999999999999999,0.0,0.0,0.9993413707662027,0.9993413707662027,0.07329199649996784,0.1702394527176656,0.9999999999999999,0.0,0.0,0.0,0.0052169831448959005,0.0724151966031797,0.16276549901458154,1.0,0.0,0.0,0.0,0.037444462621610095,0.4297139403706688,0.43261888260554254,1.0,0.0,0.0,0.2941176470588235,1.0,0.5023668188736682,0.4268214310435024,1.0,0.0,0.06666666666666668,0.46666666666666656,1.0
RefBldgStand-aloneRetailNew2004,0.3091172579867787,0.23361038238147278,1.0,0.0,0.07731603484499036,0.275633212642416,0.47448904816658655,0.6035016193718576,0.48779034182057307,1.0,0.0,0.0,0.9993402514832461,0.9993402514832461,0.08541220850218745,0.18553641138811952,1.0,0.0,0.0,0.0,0.013453091223691484,0.06978570785380593,0.16243316093007087,1.0,0.0,0.0,0.0,0.019151438012951105,0.4297139403706688,0.43261888260554254,1.0,0.0,0.0,0.2941176470588235,1.0,0.5023668188736682,0.4268214310435024,1.0,0.0,0.06666666666666668,0.46666666666666656,1.0
RefBldgStand-aloneRetailNew2004,0.3077177063400318,0.2201101207657806,0.9999999999999998,0.0,0.08285359662716907,0.28976469124581855,0.5040739358686003,0.6063347205596229,0.4845664077138958,1.0,0.0,0.0,0.999126061570959,1.0,0.04981561335849159,0.13509404703632566,0.9999999999999999,0.0,0.0,0.0,0.0,0.0980663989077664,0.18271758054208712,1.0,0.0,0.0,0.0,0.12190580067847946,0.4297139403706688,0.43261888260554254,1.0,0.0,0.0,0.2941176470588235,1.0,0.5023668188736682,0.4268214310435024,1.0,0.0,0.06666666666666668,0.46666666666666656,1.0
RefBldgStand-aloneRetailNew2004,0.31015377571598224,0.221805766622394,1.0,0.0,0.08343898599602018,0.29247788503823985,0.5091678407785065,0.6043533103280111,0.4867909454425048,1.0,0.0,0.0,0.9991251577248261,1.0,0.051138180203329525,0.14014758394354018,1.0,0.0,0.0,0.0,0.0,0.09046428112778296,0.16314605832720244,1.0,0.0,0.0,0.0,0.12008225670166349,0.4297139403706688,0.43261888260554254,1.0,0.0,0.0,0.2941176470588235,1.0,0.5023668188736682,0.4268214310435024,1.0,0.0,0.06666666666666668,0.46666666666666656,1.0
RefBldgStripMallNew2004,0.3141013041246303,0.21215738063283202,1.0,0.0,0.1187509632686968,0.25377056038198637,0.46212735821947043,0.6054260599872548,0.48617392696203626,1.0,0.0,0.0,1.0,1.0,0.07164155723104597,0.17648761868004986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971394037066885,0.43261888260554254,1.0,0.0,0.0,0.2941176470588236,1.0,0.5023668188736682,0.42682143104350245,1.0,0.0,0.06666666666666665,0.4666666666666666,1.0
RefBldgStripMallNew2004,0.30650679551085347,0.208877922883165,0.9999999999999999,0.0,0.1150139102109708,0.24569113572022042,0.44749101488501336,0.6043126488740898,0.48735011891439944,0.9999999999999999,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0719190278379633,0.17303196553229447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971394037066885,0.43261888260554254,1.0,0.0,0.0,0.2941176470588236,1.0,0.5023668188736682,0.42682143104350245,1.0,0.0,0.06666666666666665,0.4666666666666666,1.0
RefBldgStripMallNew2004,0.31433288980465535,0.2171527633877007,1.0,0.0,0.11565049466501424,0.2470051525049703,0.4499219632275941,0.604649288781137,0.48706385766602855,1.0,0.0,0.0,1.0,1.0,0.08380574099724872,0.18775701359325817,0.9999999999999999,0.0,0.0,0.0,0.0011221479291263913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971394037066885,0.43261888260554254,1.0,0.0,0.0,0.2941176470588236,1.0,0.5023668188736682,0.42682143104350245,1.0,0.0,0.06666666666666665,0.4666666666666666,1.0
RefBldgStripMallNew2004,0.30873601704555786,0.19810817586132082,0.9999999999999999,0.0,0.12356867409879002,0.25833639358085275,0.4751461990726318,0.608337733673409,0.48307257793279823,1.0,0.0,0.0,1.0,1.0,0.04807188067092331,0.13281701823089742,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971394037066885,0.43261888260554254,1.0,0.0,0.0,0.2941176470588236,1.0,0.5023668188736682,0.42682143104350245,1.0,0.0,0.06666666666666665,0.4666666666666666,1.0
RefBldgStripMallNew2004,0.3186436651752509,0.2037822311425305,0.9999999999999998,0.0,0.12747490261370956,0.26697866718681024,0.490642221419545,0.605367821343619,0.48627520846655187,1.0,0.0,0.0,1.0,1.0,0.05130896087435602,0.1425580546342566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42971394037066885,0.43261888260554254,1.0,0.0,0.0,0.2941176470588236,1.0,0.5023668188736682,0.42682143104350245,1.0,0.0,0.06666666666666665,0.4666666666666666,1.0
RefBldgSuperMarketNew2004,0.38029942887686724,0.2508146204914512,0.9999999999999999,0.0,0.15802133810654823,0.3895469804907243,0.5658140738053864,0.685920293745893,0.45323007112253366,1.0,0.0,0.0,1.0,1.0,0.05942804682754331,0.13499126510902232,1.0,0.0,0.0,0.0,0.04411233007660116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397125973677783,0.4243717846607045,1.0,0.0,0.0,0.29411764705828874,1.0,0.5233161837475638,0.41098203962176866,1.0,0.0,0.06565670973402424,0.47474632212722745,1.0
RefBldgSuperMarketNew2004,0.38169051450710983,0.24608468608949272,1.0,0.0,0.16409566841604117,0.38493111415316156,0.5644909376999865,0.6815439927823481,0.4569751129287486,1.0,0.0,0.0,1.0,1.0,0.05523908178200625,0.12319774471155127,1.0,0.0,0.0,0.0,0.04180906791213841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397125973677783,0.4243717846607045,1.0,0.0,0.0,0.29411764705828874,1.0,0.5233161837475638,0.41098203962176866,1.0,0.0,0.06565670973402424,0.47474632212722745,1.0
RefBldgSuperMarketNew2004,0.3849613119395364,0.2470630382976927,1.0,0.0,0.16506812825988196,0.3853131444578596,0.5774685592882479,0.6811088034590539,0.45760441347659275,1.0,0.0,0.0,1.0,1.0,0.06347806099038736,0.13436728194473266,1.0,0.0,0.0,0.0,0.052691532941728764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397125973677783,0.4243717846607045,1.0,0.0,0.0,0.29411764705828874,1.0,0.5233161837475638,0.41098203962176866,1.0,0.0,0.06565670973402424,0.47474632212722745,1.0
RefBldgSuperMarketNew2004,0.370454673505252,0.24328420084654412,1.0,0.0,0.14635150371476108,0.3825612051484138,0.5555561005738243,0.6996633648289101,0.440357082124875,1.0,0.0,0.0,1.0,1.0,0.03898406386034547,0.09814370041602553,1.0,0.0,0.0,0.0,0.022431067671442102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397125973677783,0.4243717846607045,1.0,0.0,0.0,0.29411764705828874,1.0,0.5233161837475638,0.41098203962176866,1.0,0.0,0.06565670973402424,0.47474632212722745,1.0
RefBldgSuperMarketNew2004,0.37197213733212103,0.24484324034801852,1.0,0.0,0.14967474308298334,0.3901854702801142,0.5537717520017709,0.6907723175162752,0.4479008254109907,1.0,0.0,0.0,1.0,1.0,0.03998846491768333,0.10220246855322167,1.0,0.0,0.0,0.0,0.02318396799811378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397125973677783,0.4243717846607045,1.0,0.0,0.0,0.29411764705828874,1.0,0.5233161837475638,0.41098203962176866,1.0,0.0,0.06565670973402424,0.47474632212722745,1.0
RefBldgWarehouseNew2004,0.25693926783358684,0.25319224342194707,1.0,0.0,0.0968097731098196,0.12584452496778772,0.5283412195794461,0.46716249867645954,0.42946201503846426,1.0,0.0,0.0,0.33870086743844857,0.9874561192830483,0.03194716115765873,0.11248737877344088,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691523972602989,0.41657076925055375,1.0,0.0,0.0,0.0,0.7500000000007411,0.28416095890404813,0.42246501702436745,0.9999999999999999,0.0,0.0,0.0,0.8749999999998456
RefBldgWarehouseNew2004,0.24643511046267744,0.24511329693123204,0.9999999999999999,0.0,0.09311923274687585,0.11732203312580058,0.508103418103358,0.4551786237514603,0.4346411260553159,1.0,0.0,0.0,0.31654784512436707,0.9874651321699585,0.029764183711629113,0.10746122339325581,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691523972602989,0.41657076925055375,1.0,0.0,0.0,0.0,0.7500000000007411,0.28416095890404813,0.42246501702436745,0.9999999999999999,0.0,0.0,0.0,0.8749999999998456
RefBldgWarehouseNew2004,0.25044856501996227,0.24893424188656588,1.0,0.0,0.09413930509610326,0.11852374140064136,0.5136911168711644,0.453976145688866,0.4354162642157954,1.0,0.0,0.0,0.3059837928992618,0.9874631286309117,0.034639691877731714,0.11630764495341066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691523972602989,0.41657076925055375,1.0,0.0,0.0,0.0,0.7500000000007411,0.28416095890404813,0.42246501702436745,0.9999999999999999,0.0,0.0,0.0,0.8749999999998456
RefBldgWarehouseNew2004,0.2640556971650059,0.2579061255023515,1.0,0.0,0.09686826473283351,0.13079256044519985,0.5533183504840172,0.46207079691623415,0.4283690939952261,1.0,0.0,0.0,0.34322510966142494,0.9797196378421829,0.020238278737445686,0.08660605350187515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691523972602989,0.41657076925055375,1.0,0.0,0.0,0.0,0.7500000000007411,0.28416095890404813,0.42246501702436745,0.9999999999999999,0.0,0.0,0.0,0.8749999999998456
RefBldgWarehouseNew2004,0.272338574322494,0.2667413883266453,0.9999999999999999,0.0,0.10039376363954744,0.13330909598969004,0.5742944270208201,0.4509427642003834,0.42747255982930144,1.0,0.0,0.0,0.2880826198134717,0.9796747590092797,0.021729635302530612,0.09201015879332397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691523972602989,0.41657076925055375,1.0,0.0,0.0,0.0,0.7500000000007411,0.28416095890404813,0.42246501702436745,0.9999999999999999,0.0,0.0,0.0,0.8749999999998456
