Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
2004-07-25 03:00:00,908.0073507011999,96.62461723942,509.7844131826,0.0,46.0930336215,113.31278049400001
2004-07-25 04:00:00,1001.5539361388,96.62461723942,510.5835737842,0.0,100.150657288,148.969399434
2004-07-25 05:00:00,1000.7857817977999,99.37103619022,510.792989489,0.0,100.150657288,149.894399434
2004-07-25 06:00:00,1218.4453178859999,105.3221802958,506.2511505456,0.0,176.471037341,302.612436532
2004-07-25 07:00:00,1338.110618138,111.96665022919998,495.9467124734,0.0,243.2593065,310.10971186
2004-07-25 08:00:00,1373.183627958,116.71801912999999,484.74680890520006,0.0,243.2593065,310.10971186
2004-07-25 09:00:00,1406.002562514,121.098794798,479.7397961332,0.0,243.2593065,302.612436532
2004-07-25 10:00:00,1422.126513908,127.5297336838,480.92839045979997,0.0,243.2593065,310.10971186
2004-07-25 11:00:00,1422.014002426,129.5906113474,477.95052329540005,0.0,243.2593065,310.10971186
2004-07-25 12:00:00,1379.112293766,131.8989468478,474.97392592119996,0.0,243.2593065,310.10971186
2004-07-25 13:00:00,1415.985419556,136.51570891379998,474.09304585560005,0.0,243.2593065,302.612436532
2004-07-25 14:00:00,1420.679046984,141.22573401059998,473.7806420526,0.0,243.2593065,302.612436532
2004-07-25 15:00:00,1424.7650243399999,144.54699370580002,473.8011545376,0.0,243.2593065,302.612436532
2004-07-25 16:00:00,1435.15756552,147.7377487636,473.9295320002,0.0,243.2593065,310.10971186
2004-07-25 17:00:00,1439.199484946,150.98328401359998,474.4313734054,0.0,243.2593065,310.10971186
2004-07-25 18:00:00,1121.481900302,97.97477178144,477.06882039339996,0.0,166.938926447,199.110933808
2004-07-25 19:00:00,1118.474564258,97.74249397624001,481.34567317380004,0.0,166.938926447,191.61365848
2004-07-25 20:00:00,1005.3214614901999,97.04051749151999,487.84786307980005,0.0,100.150657288,124.558693486
2004-07-25 21:00:00,970.2312169518,96.78865357534,491.8216935974,0.0,100.150657288,124.558693486
2004-07-25 22:00:00,902.3062591388,96.62882731383999,491.61063331020006,0.0,46.0930336215,124.558693486
2004-07-25 23:00:00,902.7079039,96.62461723942,491.38962225340003,0.0,46.0930336215,124.558693486
2004-07-26 00:00:00,,,,,,
2004-07-26 01:00:00,895.1803631941999,96.62461723942,497.5953972192,0.0,46.0930336215,113.31278049400001
2004-07-26 02:00:00,909.5841533902,96.62461723942,511.79115954339994,0.0,46.0930336215,113.31278049400001
2004-07-26 03:00:00,920.3212182034,96.62461723942,523.0276615654,0.0,46.0930336215,113.31278049400001
2004-07-26 04:00:00,1015.6239904988,96.62461723942,529.1809147644001,0.0,100.150657288,148.969399434
2004-07-26 05:00:00,1021.3109596123999,108.15042047720002,526.0248100348,0.0,100.150657288,149.894399434
2004-07-26 06:00:00,1235.258227418,115.32219593699999,515.0178030514,0.0,176.471037341,302.612436532
2004-07-26 07:00:00,1348.5664297560002,121.0256941872,498.0641387556,0.0,243.2593065,310.10971186
2004-07-26 08:00:00,1383.745340688,124.1012325142,488.4508362078001,0.0,243.2593065,310.10971186
2004-07-26 09:00:00,1421.903712546,128.50597597400002,487.9519537288,0.0,243.2593065,302.612436532
2004-07-26 10:00:00,1436.425889512,133.5646671672,489.3647447958,0.0,243.2593065,310.10971186
2004-07-26 11:00:00,1442.557931782,138.6752394918,489.45104222419997,0.0,243.2593065,310.10971186
2004-07-26 12:00:00,1402.634696678,141.85121724360002,488.120214932,0.0,243.2593065,310.10971186
2004-07-26 13:00:00,1436.984675444,144.664664772,486.2212193866,0.0,243.2593065,302.612436532
2004-07-26 14:00:00,1439.786476772,149.0948677696,484.489808207,0.0,243.2593065,302.612436532
2004-07-26 15:00:00,1442.142944348,153.22117455979998,482.70913819059996,0.0,243.2593065,302.612436532
2004-07-26 16:00:00,1449.4372603739998,156.1565157178,480.4131834658,0.0,243.2593065,310.10971186
